Product ID,Category,Sub-Category,Product Name
OFF-PA-10003309,Office Supplies,Paper,Xerox 211
OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener
TEC-AC-10003441,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0
TEC-AC-10004171,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset
TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB
FUR-FU-10004415,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke"
OFF-PA-10000100,Office Supplies,Paper,Xerox 1945
OFF-PA-10003441,Office Supplies,Paper,Xerox 226
TEC-PH-10003273,Technology,Phones,AT&T TR1909W
TEC-PH-10004922,Technology,Phones,RCA Visys Integrated PBX 8-Line Router
FUR-TA-10001086,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine"
FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables
FUR-TA-10004442,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series
OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC
OFF-FA-10001883,Office Supplies,Fasteners,"Alliance Super-Size Bands, Assorted Sizes"
OFF-PA-10004733,Office Supplies,Paper,Things To Do Today Spiral Book
TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800
OFF-BI-10004817,Office Supplies,Binders,GBC Personal VeloBind Strips
OFF-FA-10001332,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long"
OFF-PA-10000029,Office Supplies,Paper,Xerox 224
OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office
TEC-AC-10001874,Technology,Accessories,Logitech Wireless Anywhere Mouse MX for PC and Mac
TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930
TEC-AC-10003399,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive
TEC-PH-10000586,Technology,Phones,AT&T SB67148 SynJ
TEC-PH-10001835,Technology,Phones,Jawbone JAMBOX Wireless Bluetooth Speaker
FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases
OFF-AR-10002987,Office Supplies,Art,Prismacolor Color Pencil Set
OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge
OFF-PA-10000289,Office Supplies,Paper,Xerox 213
TEC-PH-10000576,Technology,Phones,AT&T 1080 Corded phone
TEC-PH-10001557,Technology,Phones,Pyle PMP37LED
OFF-AR-10000122,Office Supplies,Art,Newell 314
OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine
OFF-FA-10002780,Office Supplies,Fasteners,Staples
OFF-LA-10002368,Office Supplies,Labels,Avery 479
TEC-PH-10000702,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White"
FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock"
OFF-AP-10000240,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge
OFF-AR-10003478,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack"
FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair
OFF-AR-10000657,Office Supplies,Art,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box"
OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks
OFF-AR-10002375,Office Supplies,Art,Newell 351
OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes
OFF-FA-10000134,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head"
TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac
TEC-MA-10002859,Technology,Machines,Ativa MDM8000 8-Sheet Micro-Cut Shredder
FUR-FU-10004017,Furniture,Furnishings,"Executive Impressions 13"" Chairman Wall Clock"
OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers
OFF-PA-10001569,Office Supplies,Paper,Xerox 232
FUR-FU-10000409,Furniture,Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt"
FUR-TA-10001705,Furniture,Tables,Bush Advantage Collection Round Conference Table
FUR-TA-10004442,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series
OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony"
OFF-BI-10002976,Office Supplies,Binders,ACCOHIDE Binder by Acco
OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black"
OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1"""
OFF-EN-10004773,Office Supplies,Envelopes,Staple envelope
FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black"
FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black"
FUR-FU-10002191,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs
OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets
OFF-BI-10004876,Office Supplies,Binders,Wilson Jones Suede Grain Vinyl Binders
OFF-PA-10001878,Office Supplies,Paper,Xerox 1891
FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs
FUR-FU-10003708,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48"""
OFF-AP-10001391,Office Supplies,Appliances,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center
OFF-AR-10002221,Office Supplies,Art,12 Colored Short Pencils
OFF-PA-10003543,Office Supplies,Paper,Xerox 1985
TEC-PH-10004531,Technology,Phones,AT&T CL2909
FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs
OFF-AR-10003504,Office Supplies,Art,Newell 347
OFF-BI-10001525,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red"
OFF-LA-10000305,Office Supplies,Labels,Avery 495
OFF-AR-10004752,Office Supplies,Art,Blackstonian Pencils
OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity"
OFF-LA-10000452,Office Supplies,Labels,Avery 488
OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels
OFF-ST-10000877,Office Supplies,Storage,Recycled Steel Personal File for Standard File Folders
OFF-ST-10001128,Office Supplies,Storage,"Carina Mini System Audio Rack, Model AR050B"
OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders
TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse
TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3
FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair
FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black"
FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame
OFF-BI-10000136,Office Supplies,Binders,Avery Non-Stick Heavy Duty View Round Locking Ring Binders
OFF-ST-10000798,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma
TEC-PH-10000376,Technology,Phones,Square Credit Card Reader
OFF-AR-10004010,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener
OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files
TEC-AC-10002550,Technology,Accessories,Maxell 4.7GB DVD-RW 3/Pack
OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip
TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine
OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders"
OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers
OFF-LA-10002195,Office Supplies,Labels,Avery 481
FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame
FUR-FU-10001852,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke"
OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber
OFF-AR-10001725,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners
OFF-BI-10001294,Office Supplies,Binders,Fellowes Binding Cases
OFF-FA-10000840,Office Supplies,Fasteners,OIC Thumb-Tacks
FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray"
OFF-AR-10003651,Office Supplies,Art,Newell 350
OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders
OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper
OFF-PA-10001363,Office Supplies,Paper,Xerox 1933
OFF-PA-10003016,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads"
OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager
OFF-AR-10001897,Office Supplies,Art,Model L Table or Wall-Mount Pencil Sharpener
OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders
OFF-LA-10004425,Office Supplies,Labels,Staple-on labels
FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton"
FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table
OFF-AR-10002578,Office Supplies,Art,Newell 335
OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11"""
FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton"
FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table
OFF-AR-10002578,Office Supplies,Art,Newell 335
OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11"""
TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier
OFF-LA-10001641,Office Supplies,Labels,Avery 518
OFF-LA-10003121,Office Supplies,Labels,Avery 506
OFF-PA-10002689,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright)
OFF-ST-10000107,Office Supplies,Storage,Fellowes Super Stor/Drawer
TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive
TEC-AC-10003441,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0
FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase
FUR-CH-10002320,Furniture,Chairs,Hon Pagoda Stacking Chairs
OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils
OFF-EN-10001434,Office Supplies,Envelopes,"Strathmore #10 Envelopes, Ultimate White"
OFF-PA-10004353,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes
OFF-SU-10004737,Office Supplies,Supplies,Acme Design Stainless Steel Bent Scissors
TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster
TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite"
FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs
FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting"
OFF-AP-10004249,Office Supplies,Appliances,Staple holder
OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders
OFF-PA-10003036,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book"
TEC-AC-10001013,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390
TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive
TEC-PH-10002597,Technology,Phones,Xblue XB-1670-86 X16 Small Office Telephone - Titanium
FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back"
FUR-TA-10002228,Furniture,Tables,"Bevis Traditional Conference Table Top, Plinth Base"
FUR-CH-10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h"
OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine
OFF-FA-10002815,Office Supplies,Fasteners,Staples
OFF-PA-10003063,Office Supplies,Paper,EcoTones Memo Sheets
OFF-ST-10000107,Office Supplies,Storage,Fellowes Super Stor/Drawer
TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset
FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp
FUR-CH-10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h"
TEC-AC-10002217,Technology,Accessories,Imation Clip USB flash drive - 8 GB
OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders
FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats
OFF-PA-10001526,Office Supplies,Paper,Xerox 1949
OFF-PA-10001526,Office Supplies,Paper,Xerox 1949
TEC-PH-10002885,Technology,Phones,Apple iPhone 5
OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings
OFF-SU-10004737,Office Supplies,Supplies,Acme Design Stainless Steel Bent Scissors
FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock
FUR-FU-10003489,Furniture,Furnishings,Contemporary Borderless Frame
OFF-AP-10000124,Office Supplies,Appliances,Acco 6 Outlet Guardian Basic Surge Suppressor
OFF-AR-10004511,Office Supplies,Art,"Sanford Colorific Scented Colored Pencils, 12/Pack"
OFF-PA-10000289,Office Supplies,Paper,Xerox 213
OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub
TEC-AC-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card
FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray"
FUR-FU-10002191,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs
TEC-MA-10003176,Technology,Machines,Okidata B400 Printer
FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair
OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector
OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford
OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs
OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System
OFF-BI-10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine
OFF-EN-10003134,Office Supplies,Envelopes,Staple envelope
OFF-PA-10001560,Office Supplies,Paper,"Adams Telephone Message Books, 5 1/4” x 11”"
OFF-PA-10003022,Office Supplies,Paper,Xerox 1992
TEC-PH-10001530,Technology,Phones,Plantronics Voyager Pro Legend
OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector
OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System
OFF-PA-10003022,Office Supplies,Paper,Xerox 1992
TEC-PH-10002660,Technology,Phones,Nortel Networks T7316 E Nt8 B27
TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset
OFF-AP-10002118,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators"
OFF-AR-10001246,Office Supplies,Art,Newell 317
OFF-BI-10000829,Office Supplies,Binders,Avery Non-Stick Binders
OFF-BI-10000848,Office Supplies,Binders,Angle-D Ring Binders
OFF-PA-10003177,Office Supplies,Paper,Xerox 1999
OFF-SU-10003002,Office Supplies,Supplies,Letter Slitter
TEC-PH-10003092,Technology,Phones,Motorola L804
OFF-PA-10002319,Office Supplies,Paper,Xerox 1944
FUR-FU-10002553,Furniture,Furnishings,"Electrix Incandescent Magnifying Lamp, Black"
OFF-AP-10001394,Office Supplies,Appliances,Harmony Air Purifier
OFF-PA-10001471,Office Supplies,Paper,Strathmore Photo Frame Cards
FUR-BO-10000362,Furniture,Bookcases,Sauder Inglewood Library Bookcases
FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools
FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs
OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils
OFF-PA-10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4"""
OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame"
TEC-PH-10000441,Technology,Phones,VTech DS6151
TEC-PH-10002726,Technology,Phones,netTALK DUO VoIP Telephone Service
FUR-TA-10002607,Furniture,Tables,KI Conference Tables
OFF-BI-10004139,Office Supplies,Binders,Fellowes Presentation Covers for Comb Binding Machines
OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving
TEC-AC-10001606,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac
TEC-PH-10000486,Technology,Phones,Plantronics HL10 Handset Lifter
OFF-BI-10003876,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets"
TEC-AC-10004877,Technology,Accessories,Imation 30456 USB Flash Drive 8GB
TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink
FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables
OFF-AP-10001005,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner
OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders
OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11"""
OFF-PA-10001622,Office Supplies,Paper,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled"
OFF-PA-10001712,Office Supplies,Paper,Xerox 1948
TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine
TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60
TEC-PH-10002538,Technology,Phones,Grandstream GXP1160 VoIP phone
TEC-PH-10002680,Technology,Phones,Samsung Galaxy Note 3
FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair
FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive
OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room
OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor
OFF-AR-10002135,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners
OFF-BI-10001072,Office Supplies,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack"
OFF-BI-10001765,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges
OFF-PA-10000061,Office Supplies,Paper,Xerox 205
OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book"
OFF-ST-10002276,Office Supplies,Storage,Safco Steel Mobile File Cart
TEC-PH-10002563,Technology,Phones,Adtran 1202752G1
FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame
OFF-AR-10004511,Office Supplies,Art,"Sanford Colorific Scented Colored Pencils, 12/Pack"
OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers
OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand"
TEC-PH-10001425,Technology,Phones,Mophie Juice Pack Helium for iPhone
FUR-FU-10001475,Furniture,Furnishings,"Contract Clock, 14"", Brown"
FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table
OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes
OFF-LA-10001771,Office Supplies,Labels,Avery 513
OFF-ST-10000877,Office Supplies,Storage,Recycled Steel Personal File for Standard File Folders
FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases
FUR-FU-10002191,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs
FUR-FU-10002878,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock"
OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags"
OFF-PA-10001685,Office Supplies,Paper,Easy-staple paper
FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables"
OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters
OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders
OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets"
OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders
OFF-EN-10000461,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes"
OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels
OFF-PA-10002319,Office Supplies,Paper,Xerox 1944
OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers
FUR-TA-10002041,Furniture,Tables,"Bevis Round Conference Table Top, X-Base"
OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders
FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set"
FUR-CH-10002758,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back"
OFF-BI-10003876,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets"
